date,MKTB,DRF,MKTBD,CRF,VAL,CRY,MOMB,LTREVB,DUR,HMLB,STREVB,SZE,DEF,TERM,PEADB,MOMBS,BAB,CMA,CMAs,CPTLT,FIN,HML,HML_DEV,HMLs,LIQ,LTREV,MGMT,MKTS,MKTSs,MOMS,PEAD,PERF,QMJ,RMW,RMWs,R_IA,R_ROE,SMB,SMBs,STREV
30/09/2004,0.005716415,0.009675925,0.004537816,0.007902527,-0.001030466,0.004792466,-0.004411617,0.000367043,0.009767657,3.27E-07,-0.009117236,-0.001568474,0.0005,0.0085,0.000464908,0.002086168,0.029886125,-0.0188,-0.019,0.0217,-0.023076906,0,-0.007777946,-0.0066,-0.00164037,-0.0134,-0.030067582,0.016,0.0118,0.0549,0.012038685,0.022938546,-0.010081138,-0.0149,0.0018,-0.022121,-0.002123,0.0327,0.0008,0.031
31/10/2004,0.010466681,0.014362029,0.002714105,0.006853898,-0.00150922,0.007887312,-0.001302781,-0.0001523,0.010204239,0.000666032,-0.008885945,-0.000193646,0.001,0.0143,3.56E-05,0.001911318,0.015036536,0.0049,-0.0052,0.0362,-0.006923901,-0.0022,0.000678106,0.0025,-0.0153671,0.0093,0.006495735,0.0143,0.017,-0.0138,-0.00404148,0.003765737,0.004490552,-0.0052,0.0115,0.00584,-0.014399,0.0019,0.0068,0.0025
30/11/2004,-0.007878631,-0.000984765,0.008807502,0.023633393,0.007011354,0.006171067,-0.009304304,0.005258245,-0.006809077,0.00770027,0.008112922,0.002218493,0.0034,-0.0245,-0.003838076,-0.003886188,0.030681835,-0.0022,-0.0064,0.037,-0.002655187,0.0141,0.020065231,0.0087,0.01394736,-0.0112,-0.015470719,0.0454,0.0303,0.0316,-0.011308601,0.001096021,-0.021386733,-0.0058,-0.0075,-0.004263,-0.011342,0.0411,0.0186,0.0153
31/12/2004,0.012169251,0.022699318,0.002416922,0.001392259,0.004043952,0.014391418,0.012426602,0.001245017,0.016909328,0.002581335,0.009182213,-0.001716529,0.0007,0.0235,-0.000282734,-0.001001062,0.015305062,0.0046,0.0028,0.0359,0.006417648,-0.0022,0.010628877,0.005,-0.03471279,0.0088,0.003540514,0.0343,0.0153,-0.0287,0.003161252,-0.010061239,-0.009311958,-0.0116,-0.0019,0.003018,-0.008598,-0.0005,0.0064,0.0094
31/01/2005,0.004128468,0.01369355,-0.00224237,-0.0128814,-0.005322239,0.006553009,0.015802872,-0.010326135,0.01350254,-0.009747568,-0.015678701,0.002421495,-0.0023,0.0284,0.004703431,0.006978779,0.039334813,-0.0146,0.0005,-0.0303,0.062396711,0.0206,0.001866534,0.005,0.04238401,-0.0297,-0.003514773,-0.0276,0.0052,0.0305,0.004275817,0.024541085,0.018475605,0.0274,0.0091,-0.004036,0.032457,-0.0117,-0.0145,0.0146
28/02/2005,-0.003865246,-0.001224266,0.007896695,0.02185675,-0.002027566,-0.000301954,-0.000207066,-0.002353518,0.002142344,0.003638012,0.001814189,-0.000711461,0.0016,-0.0144,0.002733552,8.29E-05,0.034183209,-0.0005,-0.0015,0.0195,-0.013106758,0.0154,0.006947077,-0.0054,0.05583696,-0.0144,-0.01604913,0.0189,0.029,0.0337,0.005780857,0.031351567,0.005538731,0.0143,0.0028,0.002917,0.035726,-0.0031,-0.0239,-0.0245
31/03/2005,-0.017103375,-0.018770367,-0.012570945,-0.02368026,-0.006504863,-0.009615931,-0.007412044,-0.008562848,-0.019406633,-0.006705547,-0.003729922,0.009564559,-0.0053,-0.0088,0.005541075,0.002577165,0.005720571,0.0129,0.0138,-0.0332,0.029633463,0.0204,0.020944875,0.0163,-0.00300091,-0.0069,0.014585843,-0.0197,0.0004,0.0041,0.00121501,0.010942592,0.018768284,0.0047,-0.0112,0.009394,0.00535,-0.0142,-0.0067,0.0009
30/04/2005,0.006177731,0.002677712,-0.011084018,-0.032982356,-0.017941072,-0.008880558,0.019252941,-0.03170752,0.009176084,-0.018211247,-0.006759908,0.002352196,-0.0046,0.0352,0.010016517,0.015811906,0.013625588,-0.0094,0.002,-0.0092,0.000920636,0.0007,-0.009501267,-0.0056,-0.05295723,-0.0144,0.017513546,-0.0261,0.0102,-0.0069,0.000120758,-0.006431784,0.014074255,0.0097,0.002,-0.014563,-0.011019,-0.0398,-0.0184,-0.0184
31/05/2005,0.010919091,0.017976257,-0.002920317,0.002489811,-0.000242654,0.008744428,0.003143112,0.007683638,0.013480248,0.002400869,0.002654357,-0.007301141,-0.0002,0.0276,-0.002082431,-0.002049461,-0.019058011,0.003,-0.0146,-0.0018,-0.015015746,-0.0064,-0.006347922,-0.0066,0.00014587,0.006,-0.014257621,0.0365,0.0009,0.0045,0.01951909,0.016594353,0.001549032,-0.01,0.0082,-0.000579,0.009641,0.0279,0.016,0.0317
30/06/2005,0.008233314,0.012973527,0.003867428,0.008461201,0.005436198,0.01129303,-0.000358479,0.004066874,0.010083923,0.00561847,-0.002622813,-0.000827419,-0.0026,0.0143,0.000725643,-0.003278016,0.036726239,-0.0051,0.0011,0.0121,-0.016447929,0.0283,0.014158919,0.0224,0.0427119,-0.0155,-0.016833195,0.0057,-0.001,0.0205,-0.002514191,-0.009583655,-0.009021172,0.0096,0.008,-0.001983,-0.004264,0.0328,0.0153,0.0003
31/07/2005,-0.006267649,-0.004646035,0.013830777,0.030560515,0.011082871,0.00682457,-0.015395681,0.010364802,-0.006235166,0.014141217,0.004654267,-0.001844959,0.0044,-0.0311,-0.001248041,-0.007008789,0.016846145,-0.0082,-0.0118,0.0204,-0.029278742,-0.0079,-0.003333684,-0.0047,0.02728237,0.0088,-0.023342009,0.0392,0.0033,0.0006,6.833504257706124e-05,0.014080692,-0.007980389,-0.0119,-0.005,-0.020741,-0.002056,0.0281,-0.0018,-0.0017
31/08/2005,0.009586269,0.005981525,-0.005615462,-0.013457626,-0.004801573,0.004447207,0.010289141,-0.00974603,0.008947679,-0.006268821,-0.001445868,0.001675184,-0.01,0.0309,0.00357942,0.005983708,0.002909185,0.0037,0.0039,0,-0.021981353,0.0132,0.001916804,0.0073,0.02995726,0.0041,-0.009485284,-0.0122,-0.0084,0.0208,0.00303545,0.004405617,-0.00977896,-0.0205,-0.0257,0.002365,-0.006858,-0.0089,-0.0141,-0.0137
30/09/2005,-0.018022734,-0.028385888,0.001216513,0.00489833,-0.005341865,-0.016773511,-0.005756325,0.001798639,-0.020933868,0.0014509,0.007619594,-0.000585756,0.0028,-0.0368,0.000262134,0.001454655,0.002200662,-0.006,-0.0035,0.0328,-0.010764033,0.0071,-0.005359708,0.002,0.0339345,-0.0007,-0.01936897,0.0049,0.0105,0.0343,0.032455493,0.008573429,-0.007647543,0.0027,-0.0009,-0.000283,0.00858,-0.0034,-0.0141,-0.0369
31/10/2005,-0.011654377,-0.01445631,0.000988091,0.000405428,0.002178161,-0.007333642,-0.005617892,0.008872664,-0.013001753,0.003683942,-0.016680982,-0.002942139,-0.0008,-0.0225,-0.000338674,0.000425865,-0.022098116,-0.013,-0.0054,0.0036,-0.021826136,0.0042,-0.002514202,0.0051,-0.0439314,-0.0093,0.025240319,-0.0202,-0.0164,-0.0139,-0.005069473,-0.000941989,0.019187063,-0.0093,-0.0001,-0.003185,0.011029,-0.0145,0.0025,0.0161
30/11/2005,0.001250728,-0.000427907,-0.001358623,0.004334549,-0.009717968,-0.00073971,-0.006517428,-0.003973171,0.002483361,-0.005477548,0.000377027,0.001987075,0.0023,0.0049,0.000649002,-0.001451621,0.000137547,-0.0114,-0.0135,0.0478,-0.00504205,-0.0116,-0.00502658,-0.0096,0.00550748,0.0027,-0.009587743,0.0361,0.0006,0.0035,0.009063576,0.007891691,-0.000419462,-0.0076,0.0111,-0.010467,0.007767,0.0084,0.0059,0.001
31/12/2005,0.006248976,0.010719159,-0.001380975,-0.001436562,-0.005323511,0.004175716,-0.009670374,-0.001888896,0.010085281,-0.003642858,-0.009848288,0.001842211,-0.0042,0.0236,0.000924105,0.005074107,0.014104453,0.0023,-0.0003,0.0158,-0.011559709,0.002,0.004570692,0.0011,0.00038138,-0.0089,-0.0085558,-0.0025,-0.0071,0.0077,-0.009227924,0.004417678,-0.018321366,0.0021,-0.0036,0.008832,0.002219,-0.002,-0.0081,0.0204
31/01/2006,-0.000633678,0.0062452,0.007093034,0.016846302,0.011827603,0.007952694,-0.007523057,0.0120594,-0.003319853,0.012497101,0.011576841,-0.003054285,0.0025,-0.015,0.001055665,-0.003506504,0.00913667,-0.0046,0.0017,0.0384,-0.033654424,0.0108,-0.009916123,0.0118,0.03383014,0.012,-0.0381443,0.0304,-0.0053,0.0253,-0.003165285,0.020445304,-0.020946951,-0.0064,-0.0156,-0.006827,-0.002638,0.0575,0.0107,-0.01
28/02/2006,0.000496677,0.001705938,0.002669574,0.006300245,-0.003236987,0.004509042,-0.000178283,-0.015905271,0.006378883,-0.004586936,0.004599023,0.0032177,-0.011,0.0203,-0.001659297,0.003560547,0.006113794,0.0191,0.0121,0.0314,0.006848186,-0.0034,0.010153376,0.0063,-0.03888196,0.013,0.032495756,-0.003,-0.0014,-0.0184,-0.006319657,-0.024021067,-0.011362943,-0.0051,0.0056,0.024367,-0.010088,-0.0042,0.0166,0.0339
31/03/2006,-0.01128995,-0.016270663,0.006997406,0.022297812,0.009606954,-0.003895824,0.009359657,0.016057371,-0.021748819,0.014190665,0.03329533,0.001176932,0.0135,-0.0573,0.002636155,-0.0039553,0.010646442,-0.0041,-0.0029,0.007,-0.003881643,0.006,-0.008193014,0.0039,0.01238598,0.0051,-0.01271077,0.0146,0.0123,0.0126,0.020497096,0.015420021,-0.006699869,0.0006,0.0004,-0.01346,0.007682,0.0338,0.0128,-0.0008
30/04/2006,-0.005290405,-0.009792209,0.005465879,0.011887592,0.004850595,-0.002335035,-0.009943678,0.003852186,-0.013263568,0.003052986,-0.010424156,0.000664399,0.0023,-0.0284,0.001107498,-0.00026088,0.013816079,0.0001,0.0001,0.0441,0.008539836,0.0234,0.01298114,0.0146,-0.00666897,-0.0037,-0.013139158,0.0073,-0.0108,0.0064,0.006550126,-0.000664486,-0.009074661,0.018,0.0073,0.003425,0.008234,-0.0084,-0.0128,-0.0033
31/05/2006,-0.004839522,-0.003161092,0.000685666,0.001691737,0.003519133,0.001511844,-0.002763843,0.004251798,-0.006145134,0.001176157,-0.003433419,0.003945959,-0.003,-0.0026,0.001400881,-0.00159248,0.003733013,0.0146,0.0151,-0.0389,0.029438471,0.0241,0.025634187,0.0181,0.0205542,-0.0014,0.027190956,-0.0357,0.004,-0.037,0.013182861,-0.023670936,0.008974216,0.0115,-0.0136,0.01325,-0.000888,-0.0285,-0.0106,-0.0004
30/06/2006,-0.003739512,0.003186594,-0.003289012,-0.005355374,0.003617773,0.002391911,0.004022552,0.005522865,-0.001930188,0.002020712,-0.004224307,-0.001107996,-0.0053,0.0049,-0.000265511,-0.00025067,0.000706858,-0.0007,-0.0003,-0.0132,0.003822416,0.0085,0.002462855,0.0058,0.03208476,-0.011,-0.000161294,-0.0035,-0.0009,0.0154,0.013353145,0.01080558,0.009538668,0.0132,0.0043,-0.003929,0.01043,-0.0024,-0.0031,-0.0057
31/07/2006,0.009242644,0.008265785,-0.001208852,-0.005426189,-0.000216834,0.004440177,-0.006237432,-0.001000781,0.007554532,0.001712243,-0.001833583,-0.001858638,0.0038,0.0159,-0.000157957,0.001318855,0.020618613,0.009,0.0085,0.0279,0.042234451,0.026,0.023328145,0.0151,0.05469685,0.0143,0.012307967,-0.0078,0.0243,-0.0212,-0.011352696,-0.021105568,-0.000690282,0.0163,0.0039,0.013515,0.00545,-0.0363,0.0034,0.0022
31/08/2006,0.013576892,0.020743859,0.0008965,-0.006633395,0.005185185,0.012234615,-0.014778697,0.001407869,0.015919806,0.006477721,-0.016335142,-0.002314051,0.0062,0.0259,-0.001438571,-0.000916383,-0.004604095,0.0209,0.0111,0.0223,0.01554887,-0.0206,-0.004976231,-0.0115,-0.02801405,0.0299,0.018051235,0.0203,0.0276,-0.0338,-0.01823498,-0.013663735,-0.002498891,-0.0186,-0.0042,0.019357,-0.013436,0.0044,0.001,0.0177
30/09/2006,0.007164184,0.008911763,0.000970166,0.002415651,0.000438215,0.005377035,-0.007547988,-0.003023204,0.009386348,0.00173076,-0.007017979,-7.96E-05,0.0013,0.0128,0.003072152,0.00200863,-0.00176002,0.006,-0.0133,0.0314,0.031932285,0.0008,0.005366547,0.0032,-0.01752444,0.0178,0.019163153,0.0184,0.0131,-0.0096,-0.003954274,0.002241959,0.012998919,0.0082,0.0165,0.009846,0.006327,-0.0146,-0.0078,0.0076
31/10/2006,0.005511544,0.009377389,0.003787274,0.005365634,0.002983679,0.007570696,0.002142942,-0.00028506,0.00735372,0.000309613,-0.011537204,-0.001067297,0.005,0.0036,0.002055892,0.002297818,0.004693816,0.0028,0.0084,0.0264,-0.009010118,-0.0031,0.002804156,0.0056,0.03803449,-0.0051,-0.010734683,0.0323,0.004,-0.002,-0.025602858,-0.000693178,-0.010223961,-0.0012,0.0017,0.002011,-0.002861,0.0198,0.0072,-0.0026
30/11/2006,0.010481494,0.017909895,0.002725162,-0.001004792,0.004809692,0.01026021,0.011359908,0.000131028,0.012906233,0.002051414,-0.009614744,-0.001964083,0.0039,0.0166,0.001489019,0.003336512,0.014930025,-0.008,0.0029,0.0045,-0.004262221,0.0014,0.000478864,0.0023,0.02836054,-0.0191,-0.017981751,0.0171,0.0069,-0.0103,0.000578819,-0.001740953,-0.005798881,0.0015,-0.0004,-0.015991,0.00485,0.0071,-0.0003,-0.0091
31/12/2006,-0.008308383,-0.014848759,0.007505582,0.022175352,0.002518595,-0.004752993,-0.011068819,-0.001438543,-0.012436026,0.005961878,0.015236806,0.000383194,0.0004,-0.0278,0.000810722,-0.000181309,0.025234068,0.0206,0.0087,0.0183,0.028929171,0.0273,0.024914797,0.0165,-0.01617033,0.0193,0.018027498,0.0087,0.0207,0.0079,-0.005879953,-0.017700538,-0.006776846,-0.0072,-0.0022,0.018288,-0.005587,-0.0081,0.0057,0.0241
31/01/2007,-0.001782547,-0.00119836,0.004823633,0.018891711,0.003433457,0.005560425,-0.003824034,0.003961749,-0.001840957,0.005393415,0.016766554,0.001526413,0.0051,-0.0142,0.002621442,0.001311453,0.014930517,0.0038,0.0015,0.0104,-0.001451572,-0.0068,-0.003349318,0.0047,0.00374934,-0.0072,3.91009126063935e-05,0.014,0.0222,0.0024,-0.007800023,0.012178151,-0.002586941,0.0025,-0.0007,0.006304,0.000206,0.0007,-0.018,0.0109
28/02/2007,0.014214337,0.015438599,-0.000210899,-0.008480505,0.000769328,0.009831006,0.010023064,-0.000236015,0.015841341,0.000227996,0.000148074,0.002172808,-0.0048,0.0291,0.000740125,-0.00056092,0.011678931,-0.0071,-0.0052,-0.0334,-0.011789165,-0.0014,0.004994519,0.0004,0.02497519,-0.0068,0.001439699,-0.0196,-0.0087,-0.0135,-0.005084406,-0.005141006,-0.006044896,-0.0051,-0.0023,-0.009739,-0.007456,0.0129,0.0037,0.0018
31/03/2007,-0.007806437,-0.019985556,-0.001948113,0.010514492,-0.002841003,-0.012630297,-0.010088251,-0.0021684,-0.016717184,-0.000116413,0.01673716,0.000635096,-0.0086,-0.0183,0.002124478,0.000147327,0.000552677,-0.0065,0.004,0.0062,-0.012271354,-0.0097,-0.0058662,0.0044,0.02930273,-0.0114,-0.001926501,0.0068,0.0166,0.0256,0.013832585,0.020155101,0.002542341,0.0064,-0.0029,-0.011944,0.004356,0.002,-0.0089,-0.0205
30/04/2007,0.004135317,0.008282617,0.002928921,0.006891029,0.001834637,0.007735358,0.005034909,-0.002396238,0.006315563,0.001921859,0.007639674,0.000113329,0.0055,0.0042,0.000516203,0.002191564,0.008797396,0.0103,0.0137,0.0646,-0.005823714,-0.0145,-0.006905711,-0.0107,0.02008912,0.0031,0.006590998,0.0349,0.0195,-0.0024,-0.0164328,0.00950239,-0.000973674,0.0115,0.0128,0.00848,0.005436,-0.0204,-0.0158,-0.0031
31/05/2007,-0.009881657,-0.007522778,0.006494916,0.020706284,0.001172034,-0.000338332,-0.001911572,0.001192402,-0.008476934,0.003663412,0.006887125,0.000836352,0.0022,-0.0244,0.000194471,-0.004239892,-0.010355402,-0.0136,-0.0072,0.0198,-0.007266416,-0.0065,0.000487629,-0.0056,0.02737913,-0.0248,-0.003842433,0.0324,0.0106,-0.0034,0.012908547,0.007762365,0.005895607,0.0158,0.0109,-0.023087,0.005236,0.004,-0.0084,-0.0099
30/06/2007,-0.011677798,-0.018040735,-0.005607446,-0.012627926,-0.002716173,-0.009055743,0.007366064,0.002354055,-0.01675207,-0.003301344,-0.010938723,0.003989684,-0.0057,-0.0132,0.000239773,-0.000252988,0.007925853,0.0008,-0.0007,-0.0473,-0.002353637,-0.0105,-0.011815542,-0.001,0.00797999,-0.0016,-0.010527848,-0.0196,-0.0156,0.0051,0.014676212,0.016467279,0.011596017,0.0053,0.0056,0.009511,0.012065,0.0074,0.002,-0.0065
31/07/2007,-0.00926632,-0.019855127,-0.026234125,-0.029730305,-0.013856681,-0.021118977,0.006623634,-0.004199603,-0.010543408,-0.014203574,-0.019221583,0.002890057,-0.0316,0.0244,0.001185786,0.008136994,-0.005790331,-0.0113,-0.0071,-0.0468,-0.006315356,-0.0371,-0.044560896,-0.0298,0.02659782,-0.0206,-0.025295819,-0.0373,-0.0089,0.0294,0.013460978,0.031475898,0.023171096,0.002,0.0095,-0.022891,0.016369,-0.0299,-0.034,-0.0359
31/08/2007,0.006039218,0.005848605,-0.006027858,-0.003969544,-0.00683302,-0.00440914,-0.001929713,0.004873838,0.012345964,-0.001690773,-0.004460239,-0.005591434,-0.0047,0.0159,0.00431411,0.009554902,-0.029437784,-0.0053,-0.0113,-0.031,-0.00741739,-0.0186,-0.017509014,-0.0205,-0.00456816,-0.0011,-0.004671121,0.0092,0.0206,0.001,0.006337514,0.015175146,0.013250469,-0.0121,-0.0143,-0.013054,0.009418,-0.0037,-0.0018,-0.0261
30/09/2007,0.007670331,0.008536361,0.007420491,0.016769297,0.005180906,0.011875257,-0.010112268,0.002919074,0.002568937,0.010731544,0.00998732,-0.009096116,0.0123,-0.003,0.000910063,0.002000253,0.01429019,-0.0302,-0.0234,0.0338,-0.050528568,-0.0221,-0.028159627,-0.0212,0.03336599,-0.0281,-0.030863759,0.0322,0.0359,0.0463,0.035796012,0.017586148,-0.007214971,-0.0052,-0.0028,-0.032183,0.016356,-0.0244,-0.0232,0.0036
31/10/2007,0.005986847,0.007370525,-0.000574014,-0.001515601,-0.0088891,-0.001472973,0.000582954,0.003763433,0.010602474,-0.001959699,0.004749703,0.004188559,-0.0067,0.0123,0.002249924,0.00456273,0.002147346,-0.0009,0.0049,0.026,-0.012284728,-0.0298,-0.051670667,-0.0232,0.05507869,-0.0157,-0.029559408,0.018,0.0256,0.0502,0.012016697,0.029327021,0.000511641,-0.003,-0.0007,0.004577,0.012265,-0.0008,-0.0155,-0.0396
30/11/2007,-0.000546521,-0.014813966,-0.035522824,-0.030218138,-0.023165154,-0.02654701,0.019714858,0.002525794,-0.004932934,-0.021113316,-0.012464233,0.004737704,-0.0389,0.0436,0.007076966,0.014298816,-0.04023169,-0.0029,-0.0048,-0.0649,0.014361612,-0.0094,-0.017559024,-0.012,0.02204191,0.0064,0.017994302,-0.0483,0.0072,0.0099,-0.003090651,0.027974038,0.036852833,0.0189,0.0086,0.001851,0.03588,-0.0302,-0.0125,-0.0169
31/12/2007,-0.002594529,-0.00547517,0.001270259,0.001940705,9.17E-05,-0.000539867,-0.00134307,-0.002385975,-0.0004349,-0.000486649,0.010028308,-0.004790295,0.0057,-0.0063,0.001496447,-0.002187643,-0.024466605,-0.0105,0.0005,-0.059,-0.013344865,-0.0055,-0.022405369,-0.009,0.05044672,-0.0189,-0.02286151,-0.0087,-0.021,0.0663,0.030235117,0.042960137,0.018935957,0.0087,0.0026,-0.006012,0.023193,0.0015,-0.0029,-0.0205
31/01/2008,0.005398599,-0.012810934,-0.022664221,-0.029508442,-0.00279998,-0.015072052,0.012357344,0.009269533,-0.015725616,-0.005431114,0.007163425,-0.006638707,-0.0196,0.0186,0.005367608,0.009334136,-0.020604579,0.0214,0.0174,-0.0407,0.036798219,0.0397,0.07960264,0.028,-0.12618187,0.0179,0.036486202,-0.0636,-0.0622,-0.0775,-0.029329025,-0.044675787,-0.010083556,0.0214,-0.002,0.013807,-0.002969,-0.0065,0.0068,0.0693
29/02/2008,-0.003081968,-0.020083519,-0.010935556,-0.011211463,-0.01372391,-0.022771799,0.014335173,0.000196433,-0.011124186,-0.017599178,-0.016163952,0.004366073,-0.0089,-0.0003,0.007236642,0.010533515,0.022403674,-0.0093,0.0089,-0.0689,0.012207694,-0.0084,-0.04300929,-0.0039,0.03285901,-0.0209,-0.037910191,-0.0309,-0.0192,0.061,-0.001216869,0.064180821,0.021763726,0.0088,-0.0026,-0.015137,0.017981,-0.0066,-0.0146,0.0505
31/03/2008,-0.012069704,-0.010357381,-0.020509007,0.011323078,-0.015588426,-0.014079445,0.008715151,-0.00156427,0.002594704,-0.012858178,-0.001849114,-0.000237272,-0.0165,0.0093,-0.001997434,0.012980197,-0.067007613,0.005,-0.0028,-0.0256,-0.002499253,0.003,-0.009721938,-0.0057,0.0410962,0.0285,0.018719877,-0.0093,-0.0308,0.0427,-0.006118332,0.018426021,0.020706846,0.0079,0.0053,-0.00353,0.023754,0.0056,0.0022,-0.0037
30/04/2008,0.012546039,0.043999566,0.034886116,0.041095439,0.02858298,0.037614153,-0.038084869,0.001471387,0.008937367,0.040128362,0.034153911,-0.014002702,0.0379,-0.0305,0.001400303,-0.026616945,-0.019640952,-0.0247,-0.0058,0.0836,-0.026627678,-0.0094,-0.00848971,-0.0032,0.10808325,-0.0453,-0.021678712,0.046,0.0087,-0.0031,-0.006077617,0.00981784,-0.01378752,0.0164,0.0121,-0.02312,-0.008075,-0.012,-0.0175,0.0313
31/05/2008,-0.009356898,-0.005118451,0.010203486,0.028091292,0.014213701,0.01480141,-0.002018922,-0.003520392,-0.017242755,0.008701068,0.013321707,0.006298002,-0.0113,-0.0182,-0.003511208,-0.003540692,0.008613518,-0.0006,0.0207,-0.0597,-0.042445386,-0.0143,-0.052551378,-0.0056,0.07886323,-0.0445,-0.023272156,0.0186,0.0209,0.0331,0.018481495,0.036118164,0.011976891,0.0093,0.0099,-0.003546,-0.003367,0.0302,0.0082,-0.0228
30/06/2008,-0.011046967,-0.025257122,-0.022019379,-0.030390447,-0.021475294,-0.024517382,0.008388468,0.00079529,-0.000477912,-0.020645373,-0.003975436,0.011669548,-0.0281,0.0202,0.002261033,0.006896324,0.004216755,-0.0055,0.021,-0.1541,-0.024617953,-0.0271,-0.090753231,-0.0296,0.09676331,-0.0317,-0.033635715,-0.0844,-0.0582,0.1275,0.032917151,0.078381642,0.032704163,0.0496,0.0267,-0.001934,0.063621,0.0118,0.0117,-0.0709
31/07/2008,-0.011077265,-0.040082201,-0.014424305,0.000171194,-0.024350439,-0.025602986,0.024976723,-0.010460669,-0.010478033,-0.027277952,-0.016613018,-0.004288403,-0.0084,-0.0042,0.003084297,0.016331129,-0.067849056,0.0108,-0.0141,0.0842,0.034811812,0.0542,0.045447768,0.0169,-0.13496429,0.0759,0.062931501,-0.0077,0.0082,-0.0513,-0.047439929,-0.041119558,0.005896877,-0.0137,0.0001,0.018218,0.00013,0.0372,0.0433,0.0794
31/08/2008,0.006246886,0.000234088,-0.005375776,-0.004422444,-0.002863217,-0.006975525,0.004430984,-0.003209041,0.004978633,-0.002963209,-0.001144293,0.000900661,-0.0121,0.0227,-0.001165262,0.001854603,-0.013678342,0.0084,-0.0047,-0.0346,0.051626076,0.0159,0.037194862,0.0005,0.01744517,0.0139,0.030627055,0.0153,0.0114,-0.0402,-0.026661327,-0.014824923,0.02473391,0.0186,0.0125,0.009425,-0.008718,0.0346,0.025,-0.0051
30/09/2008,-0.082171197,-0.097849267,-0.088915668,0.01402687,-0.077320266,-0.105091058,0.085282756,-0.054829482,-0.01549218,-0.095651884,-0.056656651,0.037339933,-0.0975,0.0099,-0.010752352,0.071344502,-0.090596173,0.0178,-0.0086,-0.0268,0.091935412,0.0591,0.01806191,0.0099,-0.13353561,0.0578,0.06344478,-0.0924,-0.0181,0.0028,0.012864424,-0.007783041,0.032868605,0.0241,0.018,0.0316,0.015902,0.0025,0.0115,-0.0375
31/10/2008,-0.073323841,-0.006023913,-0.068528323,-0.129207891,0.017438248,0.00144489,-0.009502443,-0.004561106,-0.061068214,-0.019867351,0.016523865,-0.039264475,-0.0067,-0.0398,0.00648165,-0.004000978,-0.050538657,0.0205,-0.0028,-0.2351,0.05791453,-0.023,-0.060130712,-0.0306,-0.0891011,0.0223,0.033864922,-0.1723,-0.0925,0.0785,0.017258539,0.048437451,0.085297037,0.0304,0.0278,0.010558,0.058964,-0.0334,-0.0066,-0.0937
30/11/2008,0.016007787,-0.004044914,-0.054074326,-0.175434574,-0.063493869,-0.079902548,0.007138198,-0.014394326,0.061451522,-0.013909127,0.049447855,0.002597135,-0.0269,0.1435,0.007776269,0.02164544,-0.035241189,0.0275,0.0109,-0.1802,0.052686853,-0.0631,-0.076351879,-0.0433,-0.05703577,-0.0254,0.02110616,-0.0786,-0.0289,0.0717,0.006341492,0.037093812,0.080115081,0.0453,0.0323,0.005052,0.035072,-0.0389,-0.0105,-0.0999
31/12/2008,0.070633632,0.100224606,0.025488344,-0.049358923,0.042671935,0.021031589,-0.079336982,0.04902353,0.037826409,0.058915548,0.044771377,-0.066054726,0.0593,0.0964,0.019297888,-0.002996446,-0.074196303,-0.0149,-0.0088,-0.0543,0.000851779,0.0014,0.053665091,-0.001,-0.08423703,0.0011,0.023179931,0.0174,0.0079,-0.0509,-0.01776184,-0.018232174,-0.001922495,0.0006,0.0015,-0.02345,-0.005559,0.0329,0.0108,0.0546
31/01/2009,0.011461552,-0.003934068,0.054571829,0.069547813,0.015505997,0.0300982,-0.037981775,-0.026733486,-0.022372713,0.055346339,0.076893309,0.008924324,0.0175,-0.1124,0.011314814,-0.000605275,0.115164616,-0.0117,0.004,-0.184,-0.026354583,-0.1129,-0.053676646,-0.034,0.07956306,-0.0697,-0.016085419,-0.0812,-0.0276,-0.0218,0.006667418,0.050540925,0.032931949,0.0018,0.0031,-0.009212,-0.007728,-0.0214,-0.0089,0.0018
28/02/2009,-0.018472856,-0.071805162,-0.012456147,-0.017477461,-0.037082838,-0.047440803,0.011011787,-0.032878924,0.006428229,-0.043857047,-0.02955059,0.007827538,-0.0252,-0.0056,0.019792697,0.038805417,-0.0033845,-0.0102,-0.0131,-0.1145,0.002663591,-0.0695,-0.091445964,-0.0546,-0.00349384,0.0116,-0.010682721,-0.101,-0.0863,0.0441,0.019297567,0.060137988,0.053532183,0.0119,0.0361,-0.01854,0.029625,-0.0132,-0.0198,-0.0701
31/03/2009,0.000493629,-0.003484708,-0.024053762,0.033376509,0.004258764,0.017862177,0.017003362,0.017208071,-0.024991354,-0.013540964,-0.003793716,0.006163427,-0.0659,0.064,0.008262502,0.008934512,-0.026134888,-0.0225,-0.0153,0.1455,0.020359092,0.0347,0.076493499,0.0069,-0.04510556,0.0357,0.007794505,0.0895,0.0106,-0.1187,-0.006332544,-0.045802262,-0.031037729,-0.0252,-0.001,-0.00448,-0.033694,0.0067,-0.0156,0.0304
30/04/2009,0.041778016,0.086241919,0.06956215,0.094898085,0.028127247,0.099491043,-0.075651364,0.037881639,-0.019473443,0.094402974,0.045505742,0.023308999,0.0619,-0.0651,-0.014397756,-0.041338241,-0.07845653,0.0013,0.007,0.3054,0.011875918,0.0536,0.268644238,0.0171,-0.04577754,-0.0033,0.001538313,0.1018,-0.0061,-0.343,-0.090283104,-0.14102711,-0.069412416,0.0131,0.0092,0.035028,-0.138308,0.0713,0.017,-0.0652
